ident,date,object_title,object_id,legacy_object_id,status,message,output__123702788__COL$A,output__123702788__COL$B,output__123702788__COL$C,output__123702788__COL$D,output__123702788__COL$E,output__123702788__COL$F,output__123702788__COL$G,output__123702788__COL$H,output__123702788__COL$I,output__123702788__id,output__123702788__row
009c25b2-f4c7-aa5b-8ff3-b5204a8579f1,2021-05-29T21:07:31.717384+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Шорты",,Шорты,3599.00,gender:Женский|Размер:140|Цвет:Красный|Пол:Женский|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/854/197363_2436_1.jpeg,1899.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshorty-y15040-y-clu-2436%2F%3Fsize%3D140,Y-clu',1144,1144
009c25b2-a5ca-a978-b5b7-6527e2c26c11,2021-05-29T21:07:29.453651+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Кроп-топ,3999.00,"gender:Женский|Размер:134|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Хлопок-94%, Эластан-6%",https://www.bebakids.ru/upload/iblock/m/00b/198729_510_1.jpeg,1999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkrop-top-g3207-gaialuna-510%2F%3Fsize%3D134,Gaialuna,1145,1145
009c25b2-0a46-a2ad-9a89-07e94ce65941,2021-05-29T21:07:27.706809+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Футболка,2699.00,"gender:Женский|Размер:104|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Хлопок-94%, Эластан-6%",https://www.bebakids.ru/upload/iblock/m/a36/197551_205_1.jpeg,1399.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolka-yb15374-y-clu-205%2F%3Fsize%3D104,Y-clu',1146,1146
009c25b2-9da8-a895-816f-ae8e9bc49001,2021-05-29T21:07:26.324500+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Брюки",,Брюки,4999.00,"gender:Женский|Размер:128|Цвет:Розовый|Пол:Женский|Возраст:Детский|Материал:Полиэстер-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/751/197390_4351_1.jpeg,2599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbryuki-y15102-y-clu-4351%2F%3Fsize%3D128,Y-clu',1147,1147
009c25b2-a4ee-a1c0-8606-859c7dd31581,2021-05-29T21:07:24.497618+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Комбинезоны",,Комбинезон,6899.00,"gender:Женский|Размер:128|Цвет:Розовый|Пол:Женский|Возраст:Детский|Материал:Полиэстер-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/09b/197388_814_1.jpeg,3499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkombinezon-y15100-y-clu-814%2F%3Fsize%3D128,Y-clu',1148,1148
009c25b2-0766-ab9f-871f-4720b59bbc11,2021-05-29T21:07:22.158023+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Футболка,2999.00,"gender:Женский|Размер:152|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Хлопок-94%, Эластан-6%",https://www.bebakids.ru/upload/iblock/m/0a9/197422_510_1.jpeg,1599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolka-y15148-y-clu-510%2F%3Fsize%3D152,Y-clu',1149,1149
009c25b2-f312-a28e-af8b-a59adbaf4301,2021-05-29T21:07:20.581849+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Джинсы",,Джинсы,5699.00,gender:Женский|Размер:140|Цвет:Синий|Пол:Женский|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/142/197478_54_1.jpeg,3999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fdzhinsy-y15234-y-clu-54%2F%3Fsize%3D140,Y-clu',1150,1150
009c25b2-a8cf-a43e-b041-5765e5289a81,2021-05-29T21:07:19.223507+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Футболка,2999.00,"gender:Женский|Размер:128|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Хлопок-98%, Эластан-2%",https://www.bebakids.ru/upload/iblock/m/428/197472_510_1.jpeg,1599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolka-y15227-y-clu-510%2F%3Fsize%3D128,Y-clu',1151,1151
009c25b2-4385-aa1c-bb5f-9bf9c47918a1,2021-05-29T21:07:17.886196+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Футболка,4999.00,"gender:Женский|Размер:134|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Хлопок-94%, Эластан-6%",https://www.bebakids.ru/upload/iblock/m/37f/198644_510_1.jpeg,2999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolka-g3100-gaialuna-510%2F%3Fsize%3D134,Gaialuna,1152,1152
009c25b2-48e0-a1eb-b0bd-58b20fe90481,2021-05-29T21:07:15.413741+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Платья",,Платье,7999.00,gender:Женский|Размер:128|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/cba/197348_523_1.jpeg,3999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fplate-y15022-y-clu-523%2F%3Fsize%3D128,Y-clu',1153,1153
009c25b2-d4fd-a04f-8134-cba37477a8b1,2021-05-29T21:07:13.604792+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Топ,3999.00,"gender:Женский|Размер:134|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Хлопок-94%, Эластан-6%",https://www.bebakids.ru/upload/iblock/m/de8/198714_510_1.jpeg,2799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ftop-g3191-gaialuna-510%2F%3Fsize%3D134,Gaialuna,1154,1154
009c25b2-4b0c-ac25-83a3-45d19ebcdf91,2021-05-29T21:07:12.310450+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Брюки",,Брюки,4999.00,"gender:Женский|Размер:128|Цвет:Разноцветный|Пол:Женский|Возраст:Детский|Материал:Нейлон-65%, Полиэстер-30%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/e71/197415_245_1.jpeg,3499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbryuki-y15139-y-clu-245%2F%3Fsize%3D128,Y-clu',1155,1155
009c25b2-0993-ade9-8f31-b9eb9643d121,2021-05-29T21:07:10.852803+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Топ,3999.00,"gender:Женский|Размер:134|Цвет:Розовый|Пол:Женский|Возраст:Детский|Материал:Хлопок-94%, Эластан-6%",https://www.bebakids.ru/upload/iblock/m/bac/198714_67_1.jpeg,2799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ftop-g3191-gaialuna-67%2F%3Fsize%3D134,Gaialuna,1156,1156
009c25b2-a7d6-a742-ad41-1b97b0987c01,2021-05-29T21:07:09.463718+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Брюки",,Брюки,4499.00,"gender:Женский|Размер:128|Цвет:Черный|Пол:Женский|Возраст:Детский|Материал:Район-54%, Вискоза-38%, Эластан-8%",https://www.bebakids.ru/upload/iblock/m/ce8/197355_46_1.jpeg,2299.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbryuki-y15032-y-clu-46%2F%3Fsize%3D128,Y-clu',1157,1157
009c25b2-1fa7-afee-b469-737b381e7631,2021-05-29T21:07:08.158069+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Пиджаки",,Жакет,5399.00,"gender:Женский|Размер:152|Цвет:Разноцветный|Пол:Женский|Возраст:Детский|Материал:Нейлон-65%, Полиэстер-30%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/a37/197420_245_1.jpeg,2799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fzhaket-y15146-y-clu-245%2F%3Fsize%3D152,Y-clu',1158,1158
009c25b2-3f87-aa01-a84e-95a1e978b751,2021-05-29T21:07:06.846473+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Шорты",,Шорты,4499.00,"gender:Женский|Размер:128|Цвет:Красный|Пол:Женский|Возраст:Детский|Материал:Полиэстер-85%, Вискоза-11%, Эластан-4%",https://www.bebakids.ru/upload/iblock/m/741/197375_74_1.jpeg,2299.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshorty-y15070-y-clu-74%2F%3Fsize%3D128,Y-clu',1159,1159
009c25b2-21fb-aab2-aa64-49e39df2e9d1,2021-05-29T21:07:05.389354+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Шорты",,Шорты,3599.00,gender:Женский|Размер:128|Цвет:Черный|Пол:Женский|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/b48/197363_62_1.jpeg,1899.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshorty-y15040-y-clu-62%2F%3Fsize%3D128,Y-clu',1160,1160
009c25b2-dc3b-ad16-b48e-75afca129e01,2021-05-29T21:07:03.434617+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Брюки",,Брюки,4999.00,gender:Женский|Размер:168|Цвет:Фиолетовый|Пол:Женский|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/196/197494_105_1.jpeg,3499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbryuki-y15260-y-clu-105%2F%3Fsize%3D168,Y-clu',1161,1161
009c25b2-a040-ab86-8fa4-95bfab90ea91,2021-05-29T21:07:01.626266+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Футболка,3999.00,"gender:Женский|Размер:134|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Хлопок-94%, Эластан-6%",https://www.bebakids.ru/upload/iblock/m/d09/198728_510_1.jpeg,1999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolka-g3206-gaialuna-510%2F%3Fsize%3D134,Gaialuna,1162,1162
009c25b2-57d8-a970-b6e3-fdc8e1830ff1,2021-05-29T21:07:00.250985+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Шорты",,Шорты,4799.00,gender:Женский|Размер:140|Цвет:Фиолетовый|Пол:Женский|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/9bb/197493_105_1.jpeg,2499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshorty-s-remnem-y15259-y-clu-105%2F%3Fsize%3D140,Y-clu',1163,1163
009c25b2-df64-abf4-813e-828ebcb046f1,2021-05-29T21:06:58.825326+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Футболка,2699.00,"gender:Женский|Размер:104|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Хлопок-94%, Эластан-6%",https://www.bebakids.ru/upload/iblock/m/9fa/197550_205_1.jpeg,1899.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolka-yb15373-y-clu-205%2F%3Fsize%3D104,Y-clu',1164,1164
009c25b2-72b0-a9aa-9863-f2ce722be1d1,2021-05-29T21:06:57.379272+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Платья",,Платье,7499.00,gender:Женский|Размер:104|Цвет:Разноцветный|Пол:Женский|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/17c/197504_245_1.jpeg,3799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fplate-yb15308-y-clu-245%2F%3Fsize%3D104,Y-clu',1165,1165
009c25b2-468e-a6d5-954b-a6e07adae791,2021-05-29T21:06:55.684357+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Топ,3999.00,"gender:Женский|Размер:134|Цвет:Желтый|Пол:Женский|Возраст:Детский|Материал:Хлопок-94%, Эластан-6%",https://www.bebakids.ru/upload/iblock/m/4f0/198714_90_1.jpeg,2799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ftop-g3191-gaialuna-90%2F%3Fsize%3D134,Gaialuna,1166,1166
009c25b2-910f-adca-b4ac-02923a579ea1,2021-05-29T21:06:54.267086+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Шорты",,Шорты,4999.00,gender:Женский|Размер:128|Цвет:Голубой|Пол:Женский|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/21f/197476_54_1.jpeg,2599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshorty-y15232-y-clu-54%2F%3Fsize%3D128,Y-clu',1167,1167
009c25b2-77f7-a6b7-a131-a4357cbe6021,2021-05-29T21:06:52.458529+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Джинсы",,Джинсы,4999.00,gender:Женский|Размер:104|Цвет:Голубой|Пол:Женский|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/aa6/197613_54_1.jpeg,3499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fdzhinsy-yb15442-y-clu-54%2F%3Fsize%3D104,Y-clu',1168,1168
009c25b2-58c0-a3aa-9d05-8d60c11fd3b1,2021-05-29T21:06:49.297291+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Толстовки",,Толстовка,7999.00,"gender:Женский|Размер:134|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Хлопок-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/ac2/198668_510_1.jpeg,3999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ftolstovka-g3126-sp-gaialuna-510%2F%3Fsize%3D134,Gaialuna,1169,1169
